2024-06-13 17:11:59 root INFO     loading model + tokenizer
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['rise', 'upward', 'climb'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['last', 'end', 'terminal', 'ending', 'final', 'finish', 'finale', 'conclusion'] is False
2024-06-14 07:32:56 root INFO     [' ', ' back', '\n', ' come', ' not'] matches ['remember', 'retrieve', 'recall', 'call_back', 'call_up', 'recollect'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['backward', 'back', 'backwards', 'rearward', 'rearwards'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['back', 'rear', 'forepart'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['out', 'outer', 'exterior', 'outside'] is False
2024-06-14 07:32:56 root INFO     [' ', ' out', '\n', ' in', ' down'] matches ['outbound'] is True
2024-06-14 07:32:56 root INFO     [' ', '\n', ' out', ' to', ' the'] matches ['exhale'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['output'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['outside', 'exterior', 'out'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' to', ' and', ' outside'] matches ['exterior', 'outdoor', 'out-of-door', 'outside'] is True
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['external', 'outer', 'outside'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' to', ' in', ' not'] matches ['immortal'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['vacant', 'free'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' sl'] matches ['on'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['in', 'inside'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' sl', ' esc'] matches ['under', 'below', 'beneath'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' later', ' to', ' not'] matches ['subsequently', 'later', 'afterwards', 'afterward', 'after', 'subsequent'] is True
2024-06-14 07:32:56 root INFO     [' ', '\n', ' back', ' return', ' to'] matches ['retreat', 'return'] is True
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['sink', 'drop', 'fall'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', ' sl'] matches ['north'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' to', ' south', ' down'] matches ['southwest', 'northeast'] is True
2024-06-14 07:32:56 root INFO     [' ', '\n', ' to', ' fall', ' not'] matches ['emerge'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['bottom', 'underside', 'undersurface'] is False
2024-06-14 07:32:56 root INFO     [' ', ' toward', ' away', '\n', ' to'] matches ['away', 'off', 'forth', 'aside'] is True
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['false', 'incorrect', 'wrong', 'mistaken'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['over', 'above', 'up'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', ' sl'] matches ['down', 'downwards', 'downward', 'downwardly'] is False
2024-06-14 07:32:56 root INFO     [' ', ' down', '\n', ' downward', ' back'] matches ['downhill', 'decline', 'fall', 'declivitous', 'downward-sloping'] is True
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['east'] is False
2024-06-14 07:32:56 root INFO     antonyms - binary,50,529,776

2024-06-14 07:32:56 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='meronyms - substance', prompt_templates=['A {} is made up of', 'A {} is comprised of', '{} is made from'], prompt_templates_zs=['A {} is made up of', 'A {} is comprised of', '{} is made from'], samples=[RelationSample(subject='atmosphere', object=['gas', 'oxygen', 'hydrogen', 'nitrogen', 'ozone']), RelationSample(subject='bag', object=['leather', 'fabric', 'plastic']), RelationSample(subject='beach', object=['sand', 'silicon', 'rocks', 'pebbles', 'atomic_number_14', 'si']), RelationSample(subject='beard', object=['hair']), RelationSample(subject='body', object=['flesh', 'bones']), RelationSample(subject='boots', object=['leather', 'canvas']), RelationSample(subject='bottle', object=['glass', 'plastic']), RelationSample(subject='bowl', object=['glass', 'china', 'aluminium', 'wood', 'steel', 'plastic', 'clay']), RelationSample(subject='box', object=['cardboard', 'tin', 'boxwood', 'turkish_boxwood']), RelationSample(subject='bread', object=['flour', 'yeast', '']), RelationSample(subject='bronze', object=['copper', 'tin', 'cu', 'atomic_number_29']), RelationSample(subject='candy', object=['sugar', 'nougat', 'chocolate', 'gelatin', 'molasses', 'syrup', 'honey', 'fruit', 'nuts']), RelationSample(subject='chocolate', object=['cocoa', 'bean', 'cacao', 'cacao_bean', 'cocoa_bean']), RelationSample(subject='clothing', object=['fabric', 'leather', '']), RelationSample(subject='cloud', object=['vapor', 'water', 'vapour', 'water_vapour', 'water_vapor']), RelationSample(subject='cocktail', object=['alcohol', 'juice', 'water']), RelationSample(subject='concrete', object=['silicon', 'cement', 'water', 'sand', 'atomic_number_14', 'si']), RelationSample(subject='desk', object=['wood', 'metal', 'steel']), RelationSample(subject='diamond', object=['carbon']), RelationSample(subject='doorknob', object=['metal', 'steel', 'bronze', 'wood']), RelationSample(subject='flag', object=['fabric', 'paper']), RelationSample(subject='glacier', object=['ice', 'water', 'oxygen', 'hydrogen', 'h', 'h2o', 'atomic_number_8', 'atomic_number_1', 'o', 'water_ice']), RelationSample(subject='glass', object=['silicone']), RelationSample(subject='house', object=['bricks', 'cement', 'wood', 'clay']), RelationSample(subject='ice', object=['water', 'oxygen', 'hydrogen', 'water', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o']), RelationSample(subject='icicle', object=['ice', 'water']), RelationSample(subject='jam', object=['fruit', 'sugar', 'berries']), RelationSample(subject='jeans', object=['fabric', 'denim']), RelationSample(subject='lawn', object=['grass']), RelationSample(subject='lens', object=['glass', 'plastic']), RelationSample(subject='mirror', object=['glass', 'bronze']), RelationSample(subject='money', object=['paper', 'metal', 'silver', 'gold', 'iron', 'copper', 'tin']), RelationSample(subject='ocean', object=['water']), RelationSample(subject='omelette', object=['eggs', 'egg', 'milk', 'cheese']), RelationSample(subject='pastry', object=['flour', 'egg', 'butter', 'filling']), RelationSample(subject='penny', object=['metal', 'alloy', 'bronze', 'nickel', 'zinc', 'copper', 'tin']), RelationSample(subject='pill', object=['medicine', 'drug']), RelationSample(subject='plastic', object=['polymer', 'oil', 'gas', 'coal']), RelationSample(subject='roof', object=['shingles', 'tiles', 'wood', 'metal']), RelationSample(subject='sea', object=['water']), RelationSample(subject='snow', object=['water', 'oxygen', 'hydrogen', 'flake', 'ice', 'snowflake', 'snowflakes', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o']), RelationSample(subject='spoon', object=['aluminium', 'wood', 'steel']), RelationSample(subject='steel', object=['iron', 'pearlite', 'carbon', 'cementite', 'ferrite', 'iron_carbide', 'fe', 'atomic_number_26', 'alpha_iron']), RelationSample(subject='table', object=['wood', 'metal', 'plastic']), RelationSample(subject='wall', object=['cement', 'bricks', 'stones', 'rocks', 'wood', 'cardboard', 'board', 'plank', 'clay', 'mud']), RelationSample(subject='water', object=['oxygen', 'hydrogen', 'water', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o']), RelationSample(subject='wig', object=['hair']), RelationSample(subject='wine', object=['grapes', 'grape']), RelationSample(subject='wire', object=['metal']), RelationSample(subject='yogurt', object=['milk'])], _domain=None, _range=None)
2024-06-14 07:32:59 root INFO     starting operator prediction
2024-06-14 07:32:59 root INFO     using no context
2024-06-14 07:32:59 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:36:58 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:36:58 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:36:59 lre.operators INFO     [Jacobian] FINISHED order_1_approx 1/8
2024-06-14 07:36:59 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:40:58 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:40:58 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:40:59 lre.operators INFO     [Jacobian] FINISHED order_1_approx 2/8
2024-06-14 07:40:59 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:44:56 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:44:56 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:44:57 lre.operators INFO     [Jacobian] FINISHED order_1_approx 3/8
2024-06-14 07:44:57 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:48:55 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:48:55 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:48:55 lre.operators INFO     [Jacobian] FINISHED order_1_approx 4/8
2024-06-14 07:48:56 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:52:54 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:52:54 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:52:55 lre.operators INFO     [Jacobian] FINISHED order_1_approx 5/8
2024-06-14 07:52:55 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:56:54 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:56:54 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:56:54 lre.operators INFO     [Jacobian] FINISHED order_1_approx 6/8
2024-06-14 07:56:55 root INFO     [order_1_approx] starting weight calculation
2024-06-14 08:00:52 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 08:00:52 root INFO     [order_1_approx] weight calculation finished
2024-06-14 08:00:53 lre.operators INFO     [Jacobian] FINISHED order_1_approx 7/8
2024-06-14 08:00:53 root INFO     [order_1_approx] starting weight calculation
2024-06-14 08:04:51 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 08:04:51 root INFO     [order_1_approx] weight calculation finished
2024-06-14 08:04:52 lre.operators INFO     [Jacobian] FINISHED order_1_approx 8/8
2024-06-14 08:04:52 root INFO     total operator prediction time: 1913.4759314060211 seconds
2024-06-14 08:04:55 root INFO     [' metal', ' stone', ' water', ' wood', ' '] matches ['gas', 'oxygen', 'hydrogen', 'nitrogen', 'ozone'] is False
2024-06-14 08:04:55 root INFO     [' plumbing', ' fabric', ' interior', ' arm', ' material'] matches ['leather', 'fabric', 'plastic'] is True
2024-06-14 08:04:55 root INFO     [' cloth', ' stone', ' wood', ' paper', ' water'] matches ['sand', 'silicon', 'rocks', 'pebbles', 'atomic_number_14', 'si'] is False
2024-06-14 08:04:55 root INFO     [' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['hair'] is False
2024-06-14 08:04:55 root INFO     [' plumbing', ' fabric', ' arm', ' interior', ' material'] matches ['flesh', 'bones'] is False
2024-06-14 08:04:55 root INFO     [' cloth', ' wood', ' ', ' metal', ' iron'] matches ['leather', 'canvas'] is False
2024-06-14 08:04:55 root INFO     [' metal', ' wood', ' glass', ' water', ' paper'] matches ['glass', 'plastic'] is True
2024-06-14 08:04:55 root INFO     [' plumbing', ' arm', ' interior', ' fabric', ' material'] matches ['glass', 'china', 'aluminium', 'wood', 'steel', 'plastic', 'clay'] is False
2024-06-14 08:04:55 root INFO     [' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['cardboard', 'tin', 'boxwood', 'turkish_boxwood'] is False
2024-06-14 08:04:55 root INFO     [' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['flour', 'yeast', ''] is False
2024-06-14 08:04:55 root INFO     [' stone', ' metal', ' wood', ' rock', ' iron'] matches ['copper', 'tin', 'cu', 'atomic_number_29'] is False
2024-06-14 08:04:55 root INFO     [' stone', ' wood', ' ', ' paper', ' rock'] matches ['sugar', 'nougat', 'chocolate', 'gelatin', 'molasses', 'syrup', 'honey', 'fruit', 'nuts'] is False
2024-06-14 08:04:55 root INFO     [' wood', ' metal', ' paper', ' stone', ' iron'] matches ['cocoa', 'bean', 'cacao', 'cacao_bean', 'cocoa_bean'] is False
2024-06-14 08:04:55 root INFO     [' cloth', ' clothes', ' paper', ' fabric', ' metal'] matches ['fabric', 'leather', ''] is True
2024-06-14 08:04:55 root INFO     [' plumbing', ' interior', ' fabric', ' arm', ' wood'] matches ['vapor', 'water', 'vapour', 'water_vapour', 'water_vapor'] is False
2024-06-14 08:04:55 root INFO     [' water', ' ', ' wood', ' metal', ' iron'] matches ['alcohol', 'juice', 'water'] is True
2024-06-14 08:04:55 root INFO     [' stone', ' wood', ' rock', ' concrete', ' metal'] matches ['silicon', 'cement', 'water', 'sand', 'atomic_number_14', 'si'] is False
2024-06-14 08:04:55 root INFO     [' wood', ' paper', ' stone', ' cloth', ' '] matches ['wood', 'metal', 'steel'] is True
2024-06-14 08:04:55 root INFO     [' stone', ' rock', ' wood', ' metal', ' '] matches ['carbon'] is False
2024-06-14 08:04:55 root INFO     [' wood', ' stone', ' metal', ' ', ' iron'] matches ['metal', 'steel', 'bronze', 'wood'] is True
2024-06-14 08:04:55 root INFO     [' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['fabric', 'paper'] is True
2024-06-14 08:04:55 root INFO     [' stone', ' rock', ' metal', ' wood', ' '] matches ['ice', 'water', 'oxygen', 'hydrogen', 'h', 'h2o', 'atomic_number_8', 'atomic_number_1', 'o', 'water_ice'] is False
2024-06-14 08:04:55 root INFO     [' plumbing', ' fabric', ' interior', ' arm', ' wood'] matches ['silicone'] is False
2024-06-14 08:04:55 root INFO     [' wood', ' ', ' water', ' iron', ' paper'] matches ['bricks', 'cement', 'wood', 'clay'] is True
2024-06-14 08:04:55 root INFO     [' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['water', 'oxygen', 'hydrogen', 'water', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o'] is False
2024-06-14 08:04:55 root INFO     [' metal', ' wood', ' stone', ' ', ' iron'] matches ['ice', 'water'] is False
2024-06-14 08:04:55 root INFO     [' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['fruit', 'sugar', 'berries'] is False
2024-06-14 08:04:55 root INFO     [' metal', ' cloth', ' iron', ' ', ' paper'] matches ['fabric', 'denim'] is False
2024-06-14 08:04:55 root INFO     [' grass', ' paper', ' stone', ' wood', ' cloth'] matches ['grass'] is True
2024-06-14 08:04:55 root INFO     [' paper', ' stone', ' metal', ' wood', ' glass'] matches ['glass', 'plastic'] is True
2024-06-14 08:04:55 root INFO     [' stone', ' metal', ' wood', ' paper', ' glass'] matches ['glass', 'bronze'] is True
2024-06-14 08:04:55 root INFO     [' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['paper', 'metal', 'silver', 'gold', 'iron', 'copper', 'tin'] is False
2024-06-14 08:04:55 root INFO     [' water', ' stone', ' rock', ' ', ' wood'] matches ['water'] is True
2024-06-14 08:04:55 root INFO     [' ', ' metal', ' iron', ' paper', ' wood'] matches ['eggs', 'egg', 'milk', 'cheese'] is False
2024-06-14 08:04:55 root INFO     [' wood', ' paper', ' cloth', ' ', ' metal'] matches ['flour', 'egg', 'butter', 'filling'] is False
2024-06-14 08:04:55 root INFO     [' wood', ' metal', ' iron', ' paper', ' stone'] matches ['metal', 'alloy', 'bronze', 'nickel', 'zinc', 'copper', 'tin'] is True
2024-06-14 08:04:55 root INFO     [' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['medicine', 'drug'] is False
2024-06-14 08:04:55 root INFO     [' metal', ' stone', ' wood', ' paper', ' iron'] matches ['polymer', 'oil', 'gas', 'coal'] is False
2024-06-14 08:04:55 root INFO     [' wood', ' stone', ' water', ' metal', ' '] matches ['shingles', 'tiles', 'wood', 'metal'] is True
